gcc_after,gcc_before,gcc_delta,graph_id,graph_type,method,num_unique_candidates,remove_ratio,rollout_depth,rollout_edges,selected_source_method,selected_source_rank,split,step,u,v
0.21739130434782608,0.21739130434782608,0.0,football,real,Expanded oracle top-5 h1,11,0.2805872756933116,1,0-90,M5 dynamic edge betweenness,1,real_external_test,172,0,90
0.21739130434782608,0.21739130434782608,0.0,football,real,Expanded oracle top-5 h1,9,0.2822185970636215,1,4-28,M4 dynamic community internal / pair,1,real_external_test,173,4,28
0.2,0.21739130434782608,0.01739130434782607,football,real,Expanded oracle top-5 h1,10,0.2838499184339315,1,4-69,M4 dynamic community internal / pair,1,real_external_test,174,4,69
0.2,0.2,0.0,football,real,Expanded oracle top-5 h1,12,0.28548123980424145,1,43-79,M4 dynamic community internal / pair,1,real_external_test,175,43,79
0.2,0.2,0.0,football,real,Expanded oracle top-5 h1,11,0.28711256117455136,1,34-94,M5 dynamic edge betweenness,1,real_external_test,176,34,94
0.2,0.2,0.0,football,real,Expanded oracle top-5 h1,10,0.28874388254486133,1,29-42,M4 dynamic community internal / pair,1,real_external_test,177,29,42
0.2,0.2,0.0,football,real,Expanded oracle top-5 h1,9,0.2903752039151713,1,19-36,M4 dynamic community internal / pair,1,real_external_test,178,19,36
0.2,0.2,0.0,football,real,Expanded oracle top-5 h1,10,0.29200652528548127,1,31-55,M4 dynamic community internal / pair,1,real_external_test,179,31,55
0.2,0.2,0.0,football,real,Expanded oracle top-5 h1,10,0.2936378466557912,1,18-31,M2 dynamic degree product,1,real_external_test,180,18,31
0.2,0.2,0.0,football,real,Expanded oracle top-5 h1,10,0.29526916802610115,1,18-34,M2 dynamic degree product,1,real_external_test,181,18,34
0.2,0.2,0.0,football,real,Expanded oracle top-5 h1,10,0.2969004893964111,1,18-19,M4 dynamic community internal / pair,1,real_external_test,182,18,19
0.2,0.2,0.0,football,real,Expanded oracle top-5 h1,10,0.29853181076672103,1,54-55,M4 dynamic community internal / pair,1,real_external_test,183,54,55
0.16521739130434782,0.2,0.034782608695652195,football,real,Expanded oracle top-5 h1,12,0.300163132137031,1,31-79,M4 dynamic community internal / pair,1,real_external_test,184,31,79
0.16521739130434782,0.16521739130434782,0.0,football,real,Expanded oracle top-5 h1,9,0.30179445350734097,1,9-22,M2 dynamic degree product,1,real_external_test,185,9,22
0.16521739130434782,0.16521739130434782,0.0,football,real,Expanded oracle top-5 h1,7,0.3034257748776509,1,9-23,M2 dynamic degree product,1,real_external_test,186,9,23
0.16521739130434782,0.16521739130434782,0.0,football,real,Expanded oracle top-5 h1,10,0.30505709624796085,1,9-108,M5 dynamic edge betweenness,1,real_external_test,187,9,108
0.16521739130434782,0.16521739130434782,0.0,football,real,Expanded oracle top-5 h1,9,0.3066884176182708,1,8-22,M2 dynamic degree product,1,real_external_test,188,8,22
0.16521739130434782,0.16521739130434782,0.0,football,real,Expanded oracle top-5 h1,8,0.3083197389885807,1,23-78,M2 dynamic degree product,1,real_external_test,189,23,78
0.16521739130434782,0.16521739130434782,0.0,football,real,Expanded oracle top-5 h1,9,0.3099510603588907,1,23-111,M4 dynamic community internal / pair,1,real_external_test,190,23,111
0.16521739130434782,0.16521739130434782,0.0,football,real,Expanded oracle top-5 h1,9,0.31158238172920066,1,8-41,M4 dynamic community internal / pair,1,real_external_test,191,8,41
0.16521739130434782,0.16521739130434782,0.0,football,real,Expanded oracle top-5 h1,10,0.3132137030995106,1,22-23,M4 dynamic community internal / pair,1,real_external_test,192,22,23
0.1391304347826087,0.16521739130434782,0.02608695652173912,football,real,Expanded oracle top-5 h1,10,0.31484502446982054,1,8-9,M4 dynamic community internal / pair,1,real_external_test,193,8,9
0.1391304347826087,0.1391304347826087,0.0,football,real,Expanded oracle top-5 h1,10,0.3164763458401305,1,27-63,M4 dynamic community internal / pair,1,real_external_test,194,27,63
0.1391304347826087,0.1391304347826087,0.0,football,real,Expanded oracle top-5 h1,10,0.3181076672104405,1,59-76,M4 dynamic community internal / pair,1,real_external_test,195,59,76
0.1391304347826087,0.1391304347826087,0.0,football,real,Expanded oracle top-5 h1,11,0.3197389885807504,1,17-58,M4 dynamic community internal / pair,1,real_external_test,196,17,58
0.1391304347826087,0.1391304347826087,0.0,football,real,Expanded oracle top-5 h1,10,0.32137030995106036,1,59-113,M4 dynamic community internal / pair,1,real_external_test,197,59,113
0.13043478260869565,0.1391304347826087,0.008695652173913049,football,real,Expanded oracle top-5 h1,10,0.32300163132137033,1,63-65,M4 dynamic community internal / pair,1,real_external_test,198,63,65
0.13043478260869565,0.13043478260869565,0.0,football,real,Expanded oracle top-5 h1,13,0.32463295269168024,1,18-36,M5 dynamic edge betweenness,1,real_external_test,199,18,36
0.13043478260869565,0.13043478260869565,0.0,football,real,Expanded oracle top-5 h1,13,0.3262642740619902,1,36-43,M5 dynamic edge betweenness,1,real_external_test,200,36,43
0.12173913043478261,0.13043478260869565,0.008695652173913035,football,real,Expanded oracle top-5 h1,13,0.3278955954323002,1,12-36,M5 dynamic edge betweenness,1,real_external_test,201,12,36
0.12173913043478261,0.12173913043478261,0.0,football,real,Expanded oracle top-5 h1,13,0.3295269168026101,1,18-42,M5 dynamic edge betweenness,1,real_external_test,202,18,42
0.12173913043478261,0.12173913043478261,0.0,football,real,Expanded oracle top-5 h1,12,0.33115823817292006,1,34-42,M5 dynamic edge betweenness,1,real_external_test,203,34,42
0.12173913043478261,0.12173913043478261,0.0,football,real,Expanded oracle top-5 h1,12,0.33278955954323003,1,26-42,M5 dynamic edge betweenness,1,real_external_test,204,26,42
0.11304347826086956,0.12173913043478261,0.008695652173913049,football,real,Expanded oracle top-5 h1,11,0.33442088091353994,1,42-43,M5 dynamic edge betweenness,1,real_external_test,205,42,43
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,11,0.3360522022838499,1,12-34,M5 dynamic edge betweenness,1,real_external_test,206,12,34
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,11,0.3376835236541599,1,26-34,M5 dynamic edge betweenness,1,real_external_test,207,26,34
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,11,0.33931484502446985,1,26-61,M5 dynamic edge betweenness,1,real_external_test,208,26,61
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,11,0.34094616639477976,1,43-61,M5 dynamic edge betweenness,1,real_external_test,209,43,61
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,10,0.3425774877650897,1,31-43,M5 dynamic edge betweenness,1,real_external_test,210,31,43
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,9,0.3442088091353997,1,31-85,M5 dynamic edge betweenness,1,real_external_test,211,31,85
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,8,0.3458401305057096,1,85-99,M5 dynamic edge betweenness,1,real_external_test,212,85,99
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,7,0.3474714518760196,1,14-38,M2 dynamic degree product,1,real_external_test,213,14,38
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,7,0.34910277324632955,1,54-71,M2 dynamic degree product,1,real_external_test,214,54,71
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,5,0.35073409461663946,1,14-54,M2 dynamic degree product,1,real_external_test,215,14,54
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,8,0.3523654159869494,1,38-71,M2 dynamic degree product,1,real_external_test,216,38,71
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,9,0.3539967373572594,1,14-99,M2 dynamic degree product,1,real_external_test,217,14,99
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,8,0.3556280587275693,1,12-18,M2 dynamic degree product,1,real_external_test,218,12,18
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,9,0.3572593800978793,1,38-54,M2 dynamic degree product,1,real_external_test,219,38,54
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,9,0.35889070146818924,1,61-71,M2 dynamic degree product,1,real_external_test,220,61,71
0.11304347826086956,0.11304347826086956,0.0,football,real,Expanded oracle top-5 h1,10,0.3605220228384992,1,14-71,M4 dynamic community internal / pair,1,real_external_test,221,14,71
0.10434782608695652,0.11304347826086956,0.008695652173913049,football,real,Expanded oracle top-5 h1,9,0.3621533442088091,1,18-38,M4 dynamic community internal / pair,1,real_external_test,222,18,38
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,11,0.3637846655791191,1,52-84,M5 dynamic edge betweenness,1,real_external_test,223,52,84
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,12,0.36541598694942906,1,5-52,M5 dynamic edge betweenness,1,real_external_test,224,5,52
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,14,0.367047308319739,1,52-98,M5 dynamic edge betweenness,1,real_external_test,225,52,98
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,14,0.36867862969004894,1,40-98,M5 dynamic edge betweenness,1,real_external_test,226,40,98
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,13,0.3703099510603589,1,98-102,M5 dynamic edge betweenness,1,real_external_test,227,98,102
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,12,0.3719412724306688,1,10-102,M5 dynamic edge betweenness,1,real_external_test,228,10,102
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,12,0.3735725938009788,1,102-107,M5 dynamic edge betweenness,1,real_external_test,229,102,107
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,10,0.37520391517128876,1,40-107,M5 dynamic edge betweenness,1,real_external_test,230,40,107
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,10,0.3768352365415987,1,72-107,M5 dynamic edge betweenness,1,real_external_test,231,72,107
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,10,0.37846655791190864,1,40-81,M5 dynamic edge betweenness,1,real_external_test,232,40,81
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,9,0.3800978792822186,1,10-72,M5 dynamic edge betweenness,1,real_external_test,233,10,72
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,8,0.3817292006525285,1,72-81,M5 dynamic edge betweenness,1,real_external_test,234,72,81
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,7,0.3833605220228385,1,3-74,M2 dynamic degree product,1,real_external_test,235,3,74
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,7,0.38499184339314846,1,10-74,M5 dynamic edge betweenness,1,real_external_test,236,10,74
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,6,0.3866231647634584,1,3-5,M2 dynamic degree product,1,real_external_test,237,3,5
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,7,0.38825448613376834,1,3-84,M2 dynamic degree product,1,real_external_test,238,3,84
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,8,0.3898858075040783,1,5-74,M2 dynamic degree product,1,real_external_test,239,5,74
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,9,0.3915171288743883,1,81-84,M2 dynamic degree product,1,real_external_test,240,81,84
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,6,0.3931484502446982,1,3-40,M2 dynamic degree product,1,real_external_test,241,3,40
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,10,0.39477977161500816,1,74-84,M4 dynamic community internal / pair,1,real_external_test,242,74,84
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,9,0.3964110929853181,1,3-81,M4 dynamic community internal / pair,1,real_external_test,243,3,81
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,8,0.39804241435562804,1,17-20,M2 dynamic degree product,1,real_external_test,244,17,20
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,12,0.399673735725938,1,20-62,M5 dynamic edge betweenness,1,real_external_test,245,20,62
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,14,0.401305057096248,1,62-87,M5 dynamic edge betweenness,1,real_external_test,246,62,87
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,14,0.4029363784665579,1,17-62,M5 dynamic edge betweenness,1,real_external_test,247,17,62
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,14,0.40456769983686786,1,87-95,M5 dynamic edge betweenness,1,real_external_test,248,87,95
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,13,0.4061990212071778,1,56-87,M5 dynamic edge betweenness,1,real_external_test,249,56,87
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,12,0.4078303425774878,1,17-95,M5 dynamic edge betweenness,1,real_external_test,250,17,95
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,12,0.4094616639477977,1,95-113,M5 dynamic edge betweenness,1,real_external_test,251,95,113
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,11,0.4110929853181077,1,17-27,M5 dynamic edge betweenness,1,real_external_test,252,17,27
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,9,0.41272430668841764,1,70-113,M5 dynamic edge betweenness,1,real_external_test,253,70,113
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,10,0.41435562805872755,1,76-113,M5 dynamic edge betweenness,1,real_external_test,254,76,113
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,7,0.4159869494290375,1,65-96,M2 dynamic degree product,1,real_external_test,255,65,96
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,9,0.4176182707993475,1,27-56,M2 dynamic degree product,1,real_external_test,256,27,56
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,10,0.4192495921696574,1,65-70,M2 dynamic degree product,1,real_external_test,257,65,70
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,9,0.42088091353996737,1,76-96,M2 dynamic degree product,1,real_external_test,258,76,96
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,7,0.42251223491027734,1,20-65,M2 dynamic degree product,1,real_external_test,259,20,65
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,10,0.42414355628058725,1,27-70,M2 dynamic degree product,1,real_external_test,260,27,70
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,8,0.4257748776508972,1,56-76,M2 dynamic degree product,1,real_external_test,261,56,76
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,9,0.4274061990212072,1,20-96,M2 dynamic degree product,1,real_external_test,262,20,96
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,8,0.4290375203915171,1,27-62,M2 dynamic degree product,1,real_external_test,263,27,62
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,9,0.43066884176182707,1,56-65,M2 dynamic degree product,1,real_external_test,264,56,65
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,11,0.43230016313213704,1,20-70,M4 dynamic community internal / pair,1,real_external_test,265,20,70
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,11,0.433931484502447,1,27-96,M4 dynamic community internal / pair,1,real_external_test,266,27,96
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,10,0.4355628058727569,1,56-96,M4 dynamic community internal / pair,1,real_external_test,267,56,96
0.10434782608695652,0.10434782608695652,0.0,football,real,Expanded oracle top-5 h1,10,0.4371941272430669,1,20-76,M4 dynamic community internal / pair,1,real_external_test,268,20,76
0.09565217391304348,0.10434782608695652,0.008695652173913035,football,real,Expanded oracle top-5 h1,9,0.43882544861337686,1,27-65,M4 dynamic community internal / pair,1,real_external_test,269,27,65
0.09565217391304348,0.09565217391304348,0.0,football,real,Expanded oracle top-5 h1,11,0.44045676998368677,1,13-39,M5 dynamic edge betweenness,1,real_external_test,270,13,39
0.09565217391304348,0.09565217391304348,0.0,football,real,Expanded oracle top-5 h1,13,0.44208809135399674,1,39-60,M5 dynamic edge betweenness,1,real_external_test,271,39,60
0.09565217391304348,0.09565217391304348,0.0,football,real,Expanded oracle top-5 h1,12,0.4437194127243067,1,39-106,M5 dynamic edge betweenness,1,real_external_test,272,39,106
0.09565217391304348,0.09565217391304348,0.0,football,real,Expanded oracle top-5 h1,11,0.4453507340946166,1,15-39,M5 dynamic edge betweenness,1,real_external_test,273,15,39
0.09565217391304348,0.09565217391304348,0.0,football,real,Expanded oracle top-5 h1,11,0.4469820554649266,1,6-39,M5 dynamic edge betweenness,1,real_external_test,274,6,39
0.09565217391304348,0.09565217391304348,0.0,football,real,Expanded oracle top-5 h1,12,0.44861337683523655,1,32-39,M5 dynamic edge betweenness,1,real_external_test,275,32,39
0.09565217391304348,0.09565217391304348,0.0,football,real,Expanded oracle top-5 h1,12,0.45024469820554647,1,39-47,M5 dynamic edge betweenness,1,real_external_test,276,39,47
0.09565217391304348,0.09565217391304348,0.0,football,real,Expanded oracle top-5 h1,11,0.45187601957585644,1,39-100,M5 dynamic edge betweenness,1,real_external_test,277,39,100
0.09565217391304348,0.09565217391304348,0.0,football,real,Expanded oracle top-5 h1,11,0.4535073409461664,1,77-82,M5 dynamic edge betweenness,1,real_external_test,278,77,82
0.08695652173913043,0.09565217391304348,0.008695652173913049,football,real,Expanded oracle top-5 h1,9,0.4551386623164764,1,7-82,M5 dynamic edge betweenness,1,real_external_test,279,7,82
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,12,0.4567699836867863,1,6-60,M5 dynamic edge betweenness,1,real_external_test,280,6,60
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,12,0.45840130505709625,1,6-106,M5 dynamic edge betweenness,1,real_external_test,281,6,106
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,12,0.4600326264274062,1,2-6,M5 dynamic edge betweenness,1,real_external_test,282,2,6
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,13,0.46166394779771613,1,6-64,M5 dynamic edge betweenness,1,real_external_test,283,6,64
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,13,0.4632952691680261,1,6-32,M5 dynamic edge betweenness,1,real_external_test,284,6,32
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,11,0.46492659053833607,1,6-47,M5 dynamic edge betweenness,1,real_external_test,285,6,47
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,12,0.466557911908646,1,6-100,M5 dynamic edge betweenness,1,real_external_test,286,6,100
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,12,0.46818923327895595,1,8-21,M5 dynamic edge betweenness,1,real_external_test,287,8,21
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,13,0.4698205546492659,1,8-68,M5 dynamic edge betweenness,1,real_external_test,288,8,68
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,13,0.47145187601957583,1,8-51,M5 dynamic edge betweenness,1,real_external_test,289,8,51
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,13,0.4730831973898858,1,8-77,M5 dynamic edge betweenness,1,real_external_test,290,8,77
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,10,0.47471451876019577,1,8-78,M5 dynamic edge betweenness,1,real_external_test,291,8,78
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,9,0.4763458401305057,1,8-111,M5 dynamic edge betweenness,1,real_external_test,292,8,111
0.08695652173913043,0.08695652173913043,0.0,football,real,Expanded oracle top-5 h1,10,0.47797716150081565,1,80-86,M5 dynamic edge betweenness,1,real_external_test,293,80,86
0.0782608695652174,0.08695652173913043,0.008695652173913035,football,real,Expanded oracle top-5 h1,8,0.4796084828711256,1,80-91,M5 dynamic edge betweenness,1,real_external_test,294,80,91
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,5,0.4812398042414356,1,1-25,M2 dynamic degree product,1,real_external_test,295,1,25
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.4828711256117455,1,1-33,M5 dynamic edge betweenness,1,real_external_test,296,1,33
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.48450244698205547,1,1-37,M5 dynamic edge betweenness,1,real_external_test,297,1,37
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.48613376835236544,1,1-45,M5 dynamic edge betweenness,1,real_external_test,298,1,45
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.48776508972267535,1,1-89,M5 dynamic edge betweenness,1,real_external_test,299,1,89
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,11,0.4893964110929853,1,1-103,M5 dynamic edge betweenness,1,real_external_test,300,1,103
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,8,0.4910277324632953,1,1-105,M5 dynamic edge betweenness,1,real_external_test,301,1,105
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,6,0.4926590538336052,1,1-109,M5 dynamic edge betweenness,1,real_external_test,302,1,109
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,11,0.49429037520391517,1,32-106,M5 dynamic edge betweenness,1,real_external_test,303,32,106
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,13,0.49592169657422513,1,15-106,M5 dynamic edge betweenness,1,real_external_test,304,15,106
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,13,0.49755301794453505,1,13-106,M5 dynamic edge betweenness,1,real_external_test,305,13,106
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,12,0.499184339314845,1,64-106,M5 dynamic edge betweenness,1,real_external_test,306,64,106
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.5008156606851549,1,2-106,M5 dynamic edge betweenness,1,real_external_test,307,2,106
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,12,0.5024469820554649,1,60-106,M5 dynamic edge betweenness,1,real_external_test,308,60,106
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.5040783034257749,1,7-21,M5 dynamic edge betweenness,1,real_external_test,309,7,21
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,12,0.5057096247960848,1,7-22,M5 dynamic edge betweenness,1,real_external_test,310,7,22
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,13,0.5073409461663948,1,7-77,M5 dynamic edge betweenness,1,real_external_test,311,7,77
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,13,0.5089722675367048,1,7-108,M5 dynamic edge betweenness,1,real_external_test,312,7,108
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,12,0.5106035889070146,1,7-68,M5 dynamic edge betweenness,1,real_external_test,313,7,68
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,11,0.5122349102773246,1,7-78,M5 dynamic edge betweenness,1,real_external_test,314,7,78
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.5138662316476346,1,7-111,M5 dynamic edge betweenness,1,real_external_test,315,7,111
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,14,0.5154975530179445,1,57-112,M5 dynamic edge betweenness,1,real_external_test,316,57,112
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,13,0.5171288743882545,1,44-112,M5 dynamic edge betweenness,1,real_external_test,317,44,112
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,12,0.5187601957585645,1,75-112,M5 dynamic edge betweenness,1,real_external_test,318,75,112
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,11,0.5203915171288744,1,91-112,M5 dynamic edge betweenness,1,real_external_test,319,91,112
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,11,0.5220228384991843,1,66-112,M5 dynamic edge betweenness,1,real_external_test,320,66,112
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.5236541598694943,1,92-112,M5 dynamic edge betweenness,1,real_external_test,321,92,112
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.5252854812398042,1,46-67,M5 dynamic edge betweenness,1,real_external_test,322,46,67
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.5269168026101142,1,53-67,M5 dynamic edge betweenness,1,real_external_test,323,53,67
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.5285481239804242,1,67-73,M5 dynamic edge betweenness,1,real_external_test,324,67,73
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,10,0.5301794453507341,1,49-67,M5 dynamic edge betweenness,1,real_external_test,325,49,67
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,11,0.531810766721044,1,67-88,M5 dynamic edge betweenness,1,real_external_test,326,67,88
0.0782608695652174,0.0782608695652174,0.0,football,real,Expanded oracle top-5 h1,8,0.533442088091354,1,67-110,M5 dynamic edge betweenness,1,real_external_test,327,67,110
0.06956521739130435,0.0782608695652174,0.008695652173913049,football,real,Expanded oracle top-5 h1,6,0.5350734094616639,1,67-114,M5 dynamic edge betweenness,1,real_external_test,328,67,114
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5367047308319739,1,0-9,M5 dynamic edge betweenness,1,real_external_test,329,0,9
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5383360522022839,1,4-9,M5 dynamic edge betweenness,1,real_external_test,330,4,9
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,10,0.5399673735725938,1,9-16,M5 dynamic edge betweenness,1,real_external_test,331,9,16
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,11,0.5415986949429038,1,9-41,M5 dynamic edge betweenness,1,real_external_test,332,9,41
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,8,0.5432300163132137,1,9-93,M5 dynamic edge betweenness,1,real_external_test,333,9,93
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,6,0.5448613376835236,1,9-104,M5 dynamic edge betweenness,1,real_external_test,334,9,104
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,12,0.5464926590538336,1,13-60,M5 dynamic edge betweenness,1,real_external_test,335,13,60
0.06956521739130435,0.06956521739130435,0.0,football,real,Expanded oracle top-5 h1,12,0.5481239804241436,1,15-60,M5 dynamic edge betweenness,1,real_external_test,336,15,60
