dataset_label,dataset,graph_id,method,attack_phase,selected_edges,inter_community_ratio,bridge_ratio,mean_common_neighbors,median_common_neighbors,mean_edge_embeddedness,median_edge_embeddedness,mean_degree_product,mean_min_endpoint_degree,fraction_min_degree_1,fraction_min_degree_2,mean_delta_gcc,median_delta_gcc,positive_delta_gcc_rate,conditional_mean_delta_gcc,mean_num_components_after,mean_component_increase,mean_full_edge_betweenness_score,mean_sampled_betweenness_score
realworld_completed_24of28,realworld_completed,ia_infect_hyper,M5,late,732.0,0.2691256830601093,0.06147540983606557,7.939890710382514,7.0,0.8276661142649052,1.0,267.4344262295082,10.03825136612022,0.06147540983606557,0.060109289617486336,0.0005440301755404004,0.0,0.06147540983606557,0.008849557522123845,85.06284153005464,0.06147540983606557,0.024197455161259294,
realworld_completed_24of28,realworld_completed,ia_infect_hyper,M5,middle,732.0,0.48770491803278687,0.03825136612021858,8.994535519125684,8.0,0.6334740352809536,0.6666666666666666,587.8579234972677,13.610655737704919,0.03825136612021858,0.03825136612021858,0.00033850766478069473,0.0,0.03825136612021858,0.008849557522123876,53.88251366120219,0.03825136612021858,0.005590563697596374,
realworld_completed_24of28,realworld_completed,ia_infect_hyper,SASB,early,732.0,0.9330601092896175,0.001366120218579235,11.8948087431694,11.0,0.4891146080149561,0.5,1272.4890710382513,24.351092896174862,0.0,0.00273224043715847,3.6268678369360243e-05,0.0,0.001366120218579235,0.0265486725663717,1.6024590163934427,0.001366120218579235,,25.41822390505416
realworld_completed_24of28,realworld_completed,ia_infect_hyper,SASB,late,732.0,0.45901639344262296,0.1489071038251366,2.8128415300546448,2.0,0.5565474497235675,0.5454545454545454,86.0724043715847,6.233606557377049,0.13114754098360656,0.11475409836065574,0.0006407466511920281,0.0,0.03551912568306011,0.018039482641252484,28.92896174863388,0.1489071038251366,,30.188834003994575
realworld_completed_24of28,realworld_completed,ia_infect_hyper,SASB,middle,732.0,0.9221311475409836,0.00273224043715847,8.334699453551913,8.0,0.3990788278090147,0.4127789046653144,725.3128415300547,20.74590163934426,0.0,0.0,0.0006770153295613907,0.0,0.00273224043715847,0.247787610619469,2.8251366120218577,0.00273224043715847,,104.12462292602729
realworld_completed_24of28,realworld_completed,ia_radoslaw_email,M5,early,1084.0,0.3856088560885609,0.07564575645756458,9.272140221402214,7.0,0.7205969938951876,0.8333333333333334,962.3025830258302,12.01660516605166,0.07472324723247233,0.055350553505535055,0.00045849260887818085,0.0,0.07564575645756458,0.00606104863443839,61.550738007380076,0.07564575645756458,0.004340471618681067,
realworld_completed_24of28,realworld_completed,ia_radoslaw_email,M5,late,1083.0,0.21421975992613113,0.048938134810710986,11.084949215143121,10.0,0.8920168154827305,1.0,429.14312096029545,12.969529085872576,0.048938134810710986,0.04709141274238227,0.0002875136154284225,0.0,0.04801477377654663,0.0059880239520958,133.1449676823638,0.048938134810710986,0.01860166111146343,
realworld_completed_24of28,realworld_completed,ia_radoslaw_email,M5,middle,1083.0,0.42566943674976915,0.028624192059095107,13.99168975069252,12.0,0.7600702109367756,0.8,1007.1412742382272,18.168975069252078,0.028624192059095107,0.028624192059095107,0.0001714023476592519,0.0,0.028624192059095107,0.0059880239520958,98.3111726685134,0.028624192059095107,0.003937459439378374,
realworld_completed_24of28,realworld_completed,ia_radoslaw_email,SASB,early,1084.0,0.948339483394834,0.0009225092250922509,19.05350553505535,15.0,0.5678491513694514,0.5480030721966206,2593.638376383764,34.60055350553505,0.0,0.006457564575645757,1.1048014671763468e-05,0.0,0.0009225092250922509,0.0119760479041916,1.9538745387453875,0.0009225092250922509,,64.46077389147219
realworld_completed_24of28,realworld_completed,ia_radoslaw_email,SASB,late,1083.0,0.4164358264081256,0.14866112650046168,4.084949215143121,3.0,0.5963112656389495,0.6428571428571429,151.48014773776546,8.120036934441366,0.12557710064635272,0.09879963065558633,0.0002985718314064388,0.0,0.03139427516158818,0.009510390982740388,44.78855032317636,0.14866112650046168,,34.68168730488948
realworld_completed_24of28,realworld_completed,ia_radoslaw_email,SASB,middle,1083.0,0.9676823638042474,0.003693444136657433,11.20129270544783,10.0,0.42272539958996486,0.4117647058823529,1154.1034164358264,27.0803324099723,0.0,0.0009233610341643582,0.0006082018787908945,0.0,0.003693444136657433,0.1646706586826347,3.783010156971376,0.003693444136657433,,161.0294062875646
realworld_completed_24of28,realworld_completed,inf_euroroad,M5,early,435.0,0.5678160919540229,0.5080459770114942,0.022988505747126436,0.0,0.008045977011494253,0.0,10.296551724137931,2.5402298850574714,0.006896551724137931,0.6022988505747127,0.0022833626497626948,0.0,0.1425287356321839,0.01602036697817374,81.57241379310345,0.5080459770114942,0.37759733348490376,
realworld_completed_24of28,realworld_completed,inf_euroroad,M5,late,435.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0367816091954023,1.0,1.0,0.0,4.425121414268505e-06,0.0,0.004597701149425287,0.0009624639076034,822.0,1.0,0.9877394636015325,
realworld_completed_24of28,realworld_completed,inf_euroroad,M5,middle,435.0,0.4367816091954023,0.8781609195402299,0.05057471264367816,0.0,0.04827586206896552,0.0,3.5908045977011493,1.5908045977011493,0.41839080459770117,0.5724137931034483,8.85024282853701e-06,0.0,0.009195402298850575,0.0009624639076034,408.4919540229885,0.8781609195402299,0.589720853858785,
realworld_completed_24of28,realworld_completed,inf_euroroad,SASB,early,435.0,0.5494252873563218,0.503448275862069,0.02528735632183908,0.0,0.008122605363984674,0.0,10.406896551724138,2.5586206896551724,0.0,0.6068965517241379,0.0022833626497626943,0.0,0.14482758620689656,0.015766075438837644,79.42988505747127,0.503448275862069,,16352.908978446398
realworld_completed_24of28,realworld_completed,inf_euroroad,SASB,late,435.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0413793103448277,1.0,1.0,0.0,4.425121414268505e-06,0.0,0.004597701149425287,0.0009624639076034,822.0,1.0,,2.0827586206896553
realworld_completed_24of28,realworld_completed,inf_euroroad,SASB,middle,435.0,0.42758620689655175,0.8827586206896552,0.04827586206896552,0.0,0.047126436781609195,0.0,3.567816091954023,1.5770114942528735,0.4298850574712644,0.5632183908045977,8.85024282853701e-06,0.0,0.009195402298850575,0.0009624639076034,406.9816091954023,0.8827586206896552,,8.606896551724137
realworld_completed_24of28,realworld_completed,inf_power,M5,early,2198.0,0.589171974522293,0.46360327570518656,0.12966333030027297,0.0,0.034767176509669685,0.0,16.806187443130117,3.001819836214741,0.014103730664240218,0.4408553230209281,0.00045422242700443566,0.0,0.07233848953594177,0.0062791251229921356,381.99272065514106,0.46360327570518656,0.35674759783132404,
realworld_completed_24of28,realworld_completed,inf_power,M5,late,2198.0,0.0,0.9722474977252047,0.027752502274795268,0.0,0.027752502274795268,0.0,1.2415832575068244,1.0277525022747953,0.9722474977252047,0.027752502274795268,1.841566701821656e-07,0.0,0.0009099181073703367,0.0002023881805302,3846.8767060964515,0.9722474977252047,0.9287230815893237,
realworld_completed_24of28,realworld_completed,inf_power,M5,middle,2198.0,0.3503184713375796,0.8116469517743403,0.13876251137397635,0.0,0.10699120412496209,0.0,4.5040946314831665,1.6278434940855322,0.44767970882620567,0.48680618744313015,4.60391675455414e-07,0.0,0.0022747952684258415,0.0002023881805302,1894.384440400364,0.8116469517743403,0.522513071045828,
realworld_completed_24of28,realworld_completed,inf_power,SASB,early,2198.0,0.6232939035486806,0.46678798908098273,0.12829845313921748,0.0,0.034115790689949015,0.0,16.882620564149228,3.0068243858052774,0.012738853503184714,0.44131028207461326,0.00045422242700443583,0.0,0.07097361237488627,0.0063998775292035265,382.343949044586,0.46678798908098273,,87330.71616942175
realworld_completed_24of28,realworld_completed,inf_power,SASB,late,2198.0,0.0,0.9736123748862603,0.026387625113739762,0.0,0.026387625113739762,0.0,1.2338489535941766,1.0263876251137398,0.9736123748862603,0.026387625113739762,1.841566701821656e-07,0.0,0.0009099181073703367,0.0002023881805302,3846.79754322111,0.9736123748862603,,2.3093721565059147
realworld_completed_24of28,realworld_completed,inf_power,SASB,middle,2198.0,0.359417652411283,0.8070973612374887,0.14149226569608736,0.0,0.11116166211707612,0.0,4.469062784349409,1.6314831665150136,0.4426751592356688,0.4913557779799818,4.60391675455414e-07,0.0,0.0022747952684258415,0.0002023881805302,1896.2120109190173,0.8070973612374887,,8.822945101607521
realworld_completed_24of28,realworld_completed,inf_usair97,M5,early,709.0,0.27221438645980256,0.22284908321579688,3.43441466854725,2.0,0.5282380464120717,0.5263157894736842,535.0747531734838,6.899858956276446,0.1861777150916784,0.16784203102961917,0.001053579621730921,0.0,0.22284908321579688,0.004727771846881159,95.81664315937941,0.22284908321579688,0.012551701022515602,
realworld_completed_24of28,realworld_completed,inf_usair97,M5,late,708.0,0.10310734463276836,0.17796610169491525,6.918079096045198,5.0,0.8036394897757037,1.0,187.3502824858757,8.097457627118644,0.1652542372881356,0.12005649717514125,0.00015315499285276272,0.0,0.05084745762711865,0.0030120481927709995,234.07627118644066,0.17796610169491525,0.12566405615454623,
realworld_completed_24of28,realworld_completed,inf_usair97,M5,middle,709.0,0.2820874471086037,0.06629055007052186,6.837799717912553,6.0,0.8170512861622911,1.0,362.0789844851904,8.685472496473906,0.06629055007052186,0.06629055007052186,0.00019967033153771088,0.0,0.06629055007052186,0.0030120481927710012,186.16220028208744,0.06629055007052186,0.009670848645201248,
realworld_completed_24of28,realworld_completed,inf_usair97,SASB,early,709.0,0.9760225669957687,0.007052186177715092,10.456981664315938,6.0,0.3444578231620604,0.3260869565217391,1787.4767277856135,27.565585331452752,0.0,0.023977433004231313,0.0007859364113718622,0.0,0.007052186177715092,0.11144578313253006,4.098730606488012,0.007052186177715092,,1006.6727193220024
realworld_completed_24of28,realworld_completed,inf_usair97,SASB,late,708.0,0.1370056497175141,0.4152542372881356,1.3742937853107344,1.0,0.5256063968987699,0.6666666666666666,21.096045197740114,2.646892655367232,0.3757062146892655,0.23728813559322035,8.083180178340254e-05,0.0,0.026836158192090395,0.0030120481927709995,161.3771186440678,0.4152542372881356,,12.25785719290903
realworld_completed_24of28,realworld_completed,inf_usair97,SASB,middle,709.0,0.8843441466854725,0.045133991537376586,5.351198871650212,3.0,0.38733342099104784,0.4,372.0620592383639,12.83215796897038,0.009873060648801129,0.0465444287729196,0.000539534725644466,0.0,0.031029619181946404,0.017387732749178476,14.265162200282088,0.045133991537376586,,278.61391365699365
realworld_completed_24of28,realworld_completed,rt_retweet,M5,early,39.0,0.8461538461538461,0.48717948717948717,0.2564102564102564,0.0,0.06654456654456653,0.0,33.38461538461539,3.7948717948717947,0.0,0.28205128205128205,0.023504273504273487,0.0,0.3333333333333333,0.07051282051282048,8.41025641025641,0.48717948717948717,0.35636952553951257,
realworld_completed_24of28,realworld_completed,rt_retweet,M5,late,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1794871794871795,1.0,1.0,0.0,0.0005341880341880308,0.0,0.05128205128205128,0.0104166666666666,77.0,1.0,0.9401709401709402,
realworld_completed_24of28,realworld_completed,rt_retweet,M5,middle,39.0,0.3333333333333333,0.9487179487179487,0.05128205128205128,0.0,0.021367521367521364,0.0,4.743589743589744,1.4615384615384615,0.6410256410256411,0.28205128205128205,0.001335470085470077,0.0,0.1282051282051282,0.0104166666666666,38.205128205128204,0.9487179487179487,0.5457875457875461,
realworld_completed_24of28,realworld_completed,rt_retweet,SASB,early,39.0,0.8461538461538461,0.48717948717948717,0.2564102564102564,0.0,0.06654456654456653,0.0,33.38461538461539,3.7948717948717947,0.0,0.28205128205128205,0.023504273504273487,0.0,0.3333333333333333,0.07051282051282048,8.41025641025641,0.48717948717948717,,553.8834757834758
realworld_completed_24of28,realworld_completed,rt_retweet,SASB,late,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1794871794871795,1.0,1.0,0.0,0.0005341880341880308,0.0,0.05128205128205128,0.0104166666666666,77.0,1.0,,2.358974358974359
realworld_completed_24of28,realworld_completed,rt_retweet,SASB,middle,39.0,0.3333333333333333,0.9487179487179487,0.05128205128205128,0.0,0.021367521367521364,0.0,4.743589743589744,1.4615384615384615,0.6410256410256411,0.28205128205128205,0.001335470085470077,0.0,0.1282051282051282,0.0104166666666666,38.205128205128204,0.9487179487179487,,9.58974358974359
realworld_completed_24of28,realworld_completed,rt_twitter_copen,M5,early,343.0,0.7667638483965015,0.3206997084548105,0.33819241982507287,0.0,0.04661237734636266,0.0,92.47521865889213,5.6384839650145775,0.029154518950437316,0.2303206997084548,0.002865647854786735,0.0,0.1661807580174927,0.0172441616524886,32.221574344023324,0.3206997084548105,0.21251238938820735,
realworld_completed_24of28,realworld_completed,rt_twitter_copen,M5,late,343.0,0.0,0.9591836734693877,0.04081632653061224,0.0,0.04081632653061224,0.0,1.4548104956268222,1.0408163265306123,0.9591836734693877,0.04081632653061224,7.662160039536443e-06,0.0,0.0058309037900874635,0.0013140604467805,593.2944606413994,0.9591836734693877,0.8620019436345967,
realworld_completed_24of28,realworld_completed,rt_twitter_copen,M5,middle,343.0,0.37317784256559766,0.9358600583090378,0.05539358600583091,0.0,0.027210884353741492,0.0,7.107871720116618,1.5568513119533527,0.6034985422740525,0.282798833819242,3.8310800197682215e-05,0.0,0.029154518950437316,0.0013140604467805,268.4868804664723,0.9358600583090378,0.4284078571250582,
realworld_completed_24of28,realworld_completed,rt_twitter_copen,SASB,early,343.0,0.8338192419825073,0.3206997084548105,0.34110787172011664,0.0,0.04981562812080734,0.0,92.36734693877551,5.623906705539358,0.029154518950437316,0.21282798833819241,0.002865647854786736,0.0,0.15160349854227406,0.01890225411907405,31.483965014577258,0.3206997084548105,,10098.590698121028
realworld_completed_24of28,realworld_completed,rt_twitter_copen,SASB,late,343.0,0.0,0.9620991253644315,0.037900874635568516,0.0,0.037900874635568516,0.0,1.446064139941691,1.0379008746355685,0.9620991253644315,0.037900874635568516,7.662160039536443e-06,0.0,0.0058309037900874635,0.0013140604467805,593.0291545189505,0.9620991253644315,,2.6647230320699706
realworld_completed_24of28,realworld_completed,rt_twitter_copen,SASB,middle,343.0,0.37317784256559766,0.9329446064139941,0.05539358600583091,0.0,0.02866861030126336,0.0,6.664723032069971,1.5393586005830904,0.597667638483965,0.2944606413994169,3.8310800197682215e-05,0.0,0.029154518950437316,0.0013140604467805,268.3906705539359,0.9329446064139941,,15.78134110787172
realworld_completed_24of28,realworld_completed,soc_dolphins,M5,early,53.0,0.7924528301886793,0.18867924528301888,0.49056603773584906,0.0,0.11346960167714884,0.0,34.35849056603774,4.528301886792453,0.03773584905660377,0.09433962264150944,0.014303104077906269,0.0,0.16981132075471697,0.08422939068100359,4.90566037735849,0.18867924528301888,0.17401117357092002,
realworld_completed_24of28,realworld_completed,soc_dolphins,M5,late,53.0,0.0,0.5471698113207547,0.6226415094339622,0.0,0.4528301886792453,0.0,4.622641509433962,1.6226415094339623,0.5471698113207547,0.3018867924528302,0.0015216068167985377,0.0,0.09433962264150944,0.0161290322580645,44.22641509433962,0.5471698113207547,0.500314465408805,
realworld_completed_24of28,realworld_completed,soc_dolphins,M5,middle,53.0,0.20754716981132076,0.41509433962264153,0.6792452830188679,0.0,0.41635220125786165,0.0,11.452830188679245,2.018867924528302,0.3584905660377358,0.3584905660377358,0.0027388922702373674,0.0,0.1509433962264151,0.018145161290322558,22.90566037735849,0.41509433962264153,0.18918402801152126,
realworld_completed_24of28,realworld_completed,soc_dolphins,SASB,early,53.0,0.5849056603773585,0.2641509433962264,0.33962264150943394,0.0,0.09150943396226414,0.0,30.22641509433962,3.9056603773584904,0.1320754716981132,0.11320754716981132,0.014303104077906265,0.0,0.20754716981132076,0.06891495601173019,4.943396226415095,0.2641509433962264,,261.34994018673774
realworld_completed_24of28,realworld_completed,soc_dolphins,SASB,late,53.0,0.0,0.5094339622641509,0.7169811320754716,0.0,0.49056603773584906,0.0,5.188679245283019,1.7169811320754718,0.5094339622641509,0.3018867924528302,0.0015216068167985377,0.0,0.09433962264150944,0.0161290322580645,45.301886792452834,0.5094339622641509,,3.6100628930817606
realworld_completed_24of28,realworld_completed,soc_dolphins,SASB,middle,53.0,0.16981132075471697,0.37735849056603776,0.7358490566037735,1.0,0.4465408805031446,0.3333333333333333,12.245283018867925,2.0943396226415096,0.33962264150943394,0.3018867924528302,0.0027388922702373674,0.0,0.1509433962264151,0.018145161290322558,26.0188679245283,0.37735849056603776,,13.995736339132566
realworld_completed_24of28,realworld_completed,soc_wiki_vote,M5,early,972.0,0.6409465020576132,0.10082304526748971,0.8991769547325102,0.0,0.08180014184409731,0.0,298.84156378600824,8.150205761316872,0.046296296296296294,0.12551440329218108,0.0008679470621727804,0.0,0.08847736625514403,0.009809820284092352,25.55658436213992,0.10082304526748971,0.03601651092312465,
realworld_completed_24of28,realworld_completed,soc_wiki_vote,M5,late,971.0,0.2121524201853759,0.6065911431513903,0.5458290422245108,0.0,0.24653278407140405,0.0,12.905252317198764,2.073120494335736,0.5077239958805355,0.22657054582904224,2.7802909806201435e-05,0.0,0.024716786817713696,0.0011248593925759,517.2131822863028,0.6065911431513903,0.4531836041182966,
realworld_completed_24of28,realworld_completed,soc_wiki_vote,M5,middle,971.0,0.4552008238928939,0.2070030895983522,0.7363542739443872,0.0,0.2037523538939605,0.0,63.70648815653965,4.0514933058702365,0.13697219361483007,0.20803295571575695,0.00013206382157945684,0.0,0.11225540679711637,0.001176458447281216,197.0195674562307,0.2070030895983522,0.051394785008302524,
realworld_completed_24of28,realworld_completed,soc_wiki_vote,SASB,early,972.0,0.9362139917695473,0.018518518518518517,1.0185185185185186,0.0,0.08875979281039714,0.0,320.05041152263374,8.745884773662551,0.0,0.08024691358024691,0.0008633180111745284,0.0,0.01748971193415638,0.0493614768742142,8.152263374485596,0.018518518518518517,,8879.497031358187
realworld_completed_24of28,realworld_completed,soc_wiki_vote,SASB,late,971.0,0.2059732234809475,0.6920700308959835,0.4016477857878476,0.0,0.22694816340542398,0.0,6.8898043254376935,1.7322348094747684,0.5695159629248198,0.23789907312049433,1.2743000327842327e-05,0.0,0.01132852729145211,0.0011248593925758997,490.6704428424305,0.6920700308959835,,8.466373105096071
realworld_completed_24of28,realworld_completed,soc_wiki_vote,SASB,middle,971.0,0.7044284243048403,0.203913491246138,0.761071060762101,0.0,0.15000245633131043,0.0,75.79814624098867,5.184346035015448,0.082389289392379,0.18125643666323377,0.00015175754935885108,0.0,0.06282183316168898,0.002415681646351547,75.08135942327498,0.203913491246138,,393.75970397303917
realworld_completed_24of28,realworld_completed,web_edu,M5,early,2158.0,0.6974050046339203,0.1936978683966636,1.9670991658943466,1.0,0.43898899654618123,0.5,289.2655236329935,6.2562557924003706,0.052363299351251155,0.1691380908248378,0.0004597228087030202,0.0,0.06950880444856349,0.006613878807874118,250.59036144578315,0.1936978683966636,0.19430843711066925,
realworld_completed_24of28,realworld_completed,web_edu,M5,late,2158.0,0.16728452270620944,0.8948100092678406,0.13253012048192772,0.0,0.10518999073215941,0.0,2.4513438368860054,1.2826691380908248,0.7446709916589435,0.23586654309545876,7.644210320966173e-07,0.0,0.0023169601482854493,0.0003299241174529,1991.5949953660797,0.8948100092678406,0.7678586139429513,
realworld_completed_24of28,realworld_completed,web_edu,M5,middle,2158.0,0.32947173308619093,0.3155699721964782,2.5611677479147357,1.0,0.5764596848934198,0.5,49.516218721038,3.979610750695088,0.11538461538461539,0.3447636700648749,2.7519157155478217e-06,0.0,0.008341056533827619,0.00032992411745290005,684.4304911955514,0.3155699721964782,0.21501615148233008,
realworld_completed_24of28,realworld_completed,web_edu,SASB,early,2158.0,0.7873030583873958,0.1645041705282669,2.6158480074142725,1.0,0.4461655805660691,0.5,314.0009267840593,7.349397590361446,0.029193697868396665,0.15477293790546803,0.0004592641560837629,0.0,0.06302131603336422,0.007287441535505591,208.0875810936052,0.1645041705282669,,9109.984728128009
realworld_completed_24of28,realworld_completed,web_edu,SASB,late,2158.0,0.16774791473586653,0.8948100092678406,0.1278962001853568,0.0,0.10518999073215941,0.0,2.396663577386469,1.2743280815569973,0.7483781278962002,0.2340129749768304,6.115368256772937e-07,0.0,0.0018535681186283596,0.0003299241174529,1991.5037071362372,0.8948100092678406,,3.9116465863453818
realworld_completed_24of28,realworld_completed,web_edu,SASB,middle,2158.0,0.3670064874884152,0.3447636700648749,1.9170528266913809,1.0,0.5288711455880131,0.5,37.718721037998144,3.391102873030584,0.13160333642261354,0.3586654309545876,3.363452541225116e-06,0.0,0.010194624652455977,0.0003299241174529001,664.0468025949954,0.3447636700648749,,40.17848687020786
realworld_completed_24of28,realworld_completed,web_polblogs,M5,early,760.0,0.6026315789473684,0.125,0.9526315789473684,0.0,0.10353033113850113,0.0,315.75,7.044736842105263,0.06842105263157895,0.1618421052631579,0.001066137349594821,0.0,0.11578947368421053,0.009207549837409817,32.87894736842105,0.125,0.033037945193535735,
realworld_completed_24of28,realworld_completed,web_polblogs,M5,late,760.0,0.18157894736842106,0.49473684210526314,1.506578947368421,0.0,0.39202229057492216,0.0,33.09342105263158,2.9407894736842106,0.44605263157894737,0.16447368421052633,5.5250879921420396e-05,0.0,0.035526315789473684,0.0015552099533436851,398.55,0.49473684210526314,0.30976729737713504,
realworld_completed_24of28,realworld_completed,web_polblogs,M5,middle,760.0,0.34210526315789475,0.225,1.493421052631579,1.0,0.36764928419533677,0.3333333333333333,91.03157894736842,3.8210526315789473,0.19210526315789472,0.1986842105263158,0.00019235491528197775,0.0,0.11447368421052631,0.0016803417886701514,180.68289473684212,0.225,0.028300252404391626,
realworld_completed_24of28,realworld_completed,web_polblogs,SASB,early,760.0,0.9223684210526316,0.02368421052631579,1.5394736842105263,0.0,0.12784119668875646,0.0,389.46184210526314,9.20921052631579,0.0,0.08026315789473684,0.0010456740607350404,0.0,0.021052631578947368,0.049669517884914416,8.980263157894736,0.02368421052631579,,4749.269750896326
realworld_completed_24of28,realworld_completed,web_polblogs,SASB,late,760.0,0.1631578947368421,0.6513157894736842,0.5434210526315789,0.0,0.28261591478696746,0.0,9.444736842105263,1.8342105263157895,0.5657894736842105,0.225,3.274126217565671e-05,0.0,0.021052631578947368,0.0015552099533436938,352.93947368421055,0.6513157894736842,,10.543275197025197
realworld_completed_24of28,realworld_completed,web_polblogs,SASB,middle,760.0,0.7710526315789473,0.16973684210526316,1.8697368421052631,1.0,0.21922298358435233,0.1428571428571428,142.60526315789474,6.907894736842105,0.08421052631578947,0.1631578947368421,0.00023532782188753196,0.0,0.056578947368421055,0.004159282433361031,54.66842105263158,0.16973684210526316,,317.47856761955666
synthetic45,synthetic45,synthetic_test_000,M5,early,130.0,0.5076923076923077,0.1,0.05384615384615385,0.0,0.01512820512820513,0.0,29.723076923076924,4.376923076923077,0.015384615384615385,0.13076923076923078,0.002619843924191744,0.0,0.1,0.026198439241917434,8.776923076923078,0.1,0.029699268599363227,
synthetic45,synthetic45,synthetic_test_000,M5,late,129.0,0.23255813953488372,0.7906976744186046,0.08527131782945736,0.0,0.08139534883720931,0.0,2.883720930232558,1.3953488372093024,0.6434108527131783,0.3178294573643411,0.000337040781934614,0.0,0.046511627906976744,0.0072463768115942,80.93798449612403,0.7906976744186046,0.7052171773102005,
synthetic45,synthetic45,synthetic_test_000,M5,middle,129.0,0.6744186046511628,0.17054263565891473,0.08527131782945736,0.0,0.025526024363233663,0.0,17.62015503875969,3.4728682170542635,0.007751937984496124,0.21705426356589147,0.004718570947084593,0.0,0.12403100775193798,0.03804347826086953,21.031007751937985,0.17054263565891473,0.15482096408235158,
synthetic45,synthetic45,synthetic_test_000,SASB,early,130.0,0.7307692307692307,0.03076923076923077,0.038461538461538464,0.0,0.009047619047619046,0.0,32.57692307692308,4.746153846153846,0.0,0.06923076923076923,0.0035117056856187275,0.0,0.03076923076923077,0.11413043478260865,1.9307692307692308,0.03076923076923077,,607.659696620604
synthetic45,synthetic45,synthetic_test_000,SASB,late,129.0,0.17829457364341086,0.7906976744186046,0.11627906976744186,0.0,0.10852713178294573,0.0,2.9069767441860463,1.372093023255814,0.6666666666666666,0.29457364341085274,0.000337040781934614,0.0,0.046511627906976744,0.0072463768115942,81.33333333333333,0.7906976744186046,,4.753229974160206
synthetic45,synthetic45,synthetic_test_000,SASB,middle,129.0,0.7054263565891473,0.24031007751937986,0.06976744186046512,0.0,0.02416020671834625,0.0,15.790697674418604,3.2868217054263567,0.007751937984496124,0.3023255813953488,0.0038197955285922893,0.0,0.13178294573643412,0.02898550724637678,13.62015503875969,0.24031007751937986,,235.53483632342224
synthetic45,synthetic45,synthetic_test_001,M5,early,337.0,0.8219584569732937,0.03560830860534125,1.0474777448071217,0.0,0.15908106071310818,0.0,74.77151335311572,7.816023738872404,0.0,0.0,0.0026294914357904613,0.0,0.032640949554896145,0.08055805580558051,4.620178041543027,0.03560830860534125,0.10418825569926084,
synthetic45,synthetic45,synthetic_test_001,M5,late,336.0,0.01488095238095238,0.375,1.0476190476190477,1.0,0.6155753968253969,1.0,7.907738095238095,2.068452380952381,0.375,0.3005952380952381,8.840169731258751e-05,0.0,0.017857142857142856,0.0049504950495049,125.86011904761905,0.375,0.326521164021164,
synthetic45,synthetic45,synthetic_test_001,M5,middle,337.0,0.3916913946587537,0.18694362017804153,1.5192878338278932,2.0,0.537999858697188,0.5,28.367952522255194,3.979228486646884,0.1513353115727003,0.1513353115727003,0.00023503834062931335,0.0,0.03560830860534125,0.0066006600660065496,38.08605341246291,0.18694362017804153,0.14659557634355494,
synthetic45,synthetic45,synthetic_test_001,SASB,early,337.0,0.8961424332344213,0.03857566765578635,1.0237388724035608,0.0,0.153843436484386,0.0,75.8813056379822,7.955489614243324,0.0,0.0,0.0026735611246584585,0.0,0.03560830860534125,0.07508250825082505,5.0385756676557865,0.03857566765578635,,1249.2387599850886
synthetic45,synthetic45,synthetic_test_001,SASB,late,336.0,0.008928571428571428,0.375,1.0773809523809523,1.0,0.6220238095238095,1.0,7.863095238095238,2.0863095238095237,0.375,0.2976190476190476,8.840169731258751e-05,0.0,0.017857142857142856,0.0049504950495049,124.94047619047619,0.375,,4.086507936507936
synthetic45,synthetic45,synthetic_test_001,SASB,middle,337.0,0.43026706231454004,0.18397626112759644,1.513353115727003,2.0,0.5435777871979652,0.5,28.112759643916913,3.9465875370919883,0.14836795252225518,0.14836795252225518,0.00019096865176131692,0.0,0.03560830860534125,0.005363036303630317,38.839762611275965,0.18397626112759644,,20.20277135912355
synthetic45,synthetic45,synthetic_test_002,M5,early,70.0,0.6714285714285714,0.08571428571428572,0.05714285714285714,0.0,0.012755102040816325,0.0,27.2,4.285714285714286,0.0,0.11428571428571428,0.0080672268907563,0.0,0.08571428571428572,0.09411764705882351,4.142857142857143,0.08571428571428572,0.07144271797431505,
synthetic45,synthetic45,synthetic_test_002,M5,late,69.0,0.08695652173913043,0.8115942028985508,0.13043478260869565,0.0,0.13043478260869565,0.0,2.246376811594203,1.2608695652173914,0.7391304347826086,0.2608695652173913,0.0006820119352088637,0.0,0.057971014492753624,0.0117647058823529,54.594202898550726,0.8115942028985508,0.7306763285024155,
synthetic45,synthetic45,synthetic_test_002,M5,middle,69.0,0.6666666666666666,0.3188405797101449,0.08695652173913043,0.0,0.034299516908212556,0.0,11.27536231884058,2.710144927536232,0.07246376811594203,0.36231884057971014,0.005456095481670921,0.0,0.17391304347826086,0.031372549019607794,15.46376811594203,0.3188405797101449,0.2778627210437992,
synthetic45,synthetic45,synthetic_test_002,SASB,early,70.0,0.6857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02108843537414966,0.0,24.928571428571427,4.0285714285714285,0.0,0.15714285714285714,0.007563025210084034,0.0,0.05714285714285714,0.13235294117647056,2.0714285714285716,0.05714285714285714,,383.9936599985162
